369	1.2637702649E-14	1.1523700551E-18
370	1.2464755942E-14	1.1354312676E-18
371	1.2296217319E-14	1.1189309993E-18
372	1.2132023353E-14	1.1027053286E-18
373	1.1971661190E-14	1.0868652633E-18
374	1.1815524545E-14	1.0712314635E-18
375	1.1663552813E-14	1.0558767407E-18
376	1.1515686318E-14	1.0407962951E-18
377	1.1371425389E-14	1.0258921020E-18
378	1.1231157720E-14	1.0111987835E-18
379	1.1094826268E-14	9.9652940463E-19
380	1.0962374859E-14	9.8219492637E-19
381	1.0833748170E-14	9.6806259521E-19
382	1.0708462261E-14	9.5416519623E-19
383	1.0587324615E-14	9.4046324930E-19
384	1.0469425673E-14	9.2709506000E-19
385	1.0355142778E-14	9.1401935895E-19
386	1.0244003991E-14	9.0116130669E-19
387	1.0136802147E-14	8.8860359165E-19
388	1.0032648354E-14	8.7618662434E-19
389	9.9319141176E-15	8.6399349659E-19
390	9.8345510609E-15	8.5202043190E-19
391	9.7405115278E-15	8.4018007687E-19
392	9.6493407189E-15	8.2848730652E-19
393	9.5614043722E-15	8.1684119252E-19
394	9.4762531458E-15	8.0543813886E-19
395	9.3946515877E-15	7.9422520328E-19
396	9.3153503106E-15	7.8321540577E-19
397	9.2391130453E-15	7.7232544338E-19
398	9.1658967127E-15	7.6174412630E-19
399	9.0952651815E-15	7.5137120759E-19
400	9.0275742349E-15	7.4118750000E-19
401	8.9623928418E-15	7.3120536325E-19
402	8.8996861458E-15	7.2132900016E-19
403	8.8398057129E-15	7.1163348326E-19
404	8.7823279610E-15	7.0200965543E-19
405	8.7272195676E-15	6.9248703055E-19
406	8.6744476907E-15	6.8300458542E-19
407	8.6239799608E-15	6.7363656640E-19
408	8.5761610010E-15	6.6438141722E-19
409	8.5302044735E-15	6.5526683802E-19
410	8.4864577594E-15	6.4631969937E-19
411	8.4448903054E-15	6.3747964017E-19
412	8.4054719939E-15	6.2890250721E-19
413	8.3681731369E-15	6.2054087390E-19
414	8.3325987625E-15	6.1237681858E-19
415	8.2990892421E-15	6.0437890333E-19
416	8.2676160960E-15	5.9651655667E-19
417	8.2374303100E-15	5.8881521665E-19
418	8.2095907717E-15	5.8121741477E-19
419	8.1833509131E-15	5.7369448276E-19
420	8.1583335369E-15	5.6621855091E-19
421	8.1355831265E-15	5.5881613533E-19
422	8.1140124052E-15	5.5145976695E-19
423	8.0939557675E-15	5.4417559102E-19
